participant,response,valid_categories,category,irt
893,woodchuck,"North American,Rodent Like",Rodent Like,9
896,dog,"Canines,Pets",Pets,3
896,cat,"Felines,Pets",Pets,0
896,bear,North American,North American,2
896,fish,"Fish,Pets",Pets,4
896,ferret,"Farm Animals,Pets,Rodent Like",Pets,2
896,gerbil,"Pets,Rodent Like",Pets,3
896,guineapig,"Pets,Rodent Like",Pets,3
896,snake,"Jungle Animals,Farm Animals,Pets,Reptiles/Amphibians",Pets,0
896,tiger,"Non-Jungle Animals,Felines",Felines,6
896,lion,"Non-Jungle Animals,Felines",Felines,1
896,panda,Jungle Animals,Jungle Animals,6
896,koala,Australian Animals,Australian Animals,2
896,bird,"Birds,Pets",Pets,3
896,octopus,Fish,Fish,10
896,llama,"Beasts of Burden,Farm Animals",Farm Animals,8
896,gorilla,"Jungle Animals,Primates",Primates,1
896,ape,"Jungle Animals,Primates",Primates,1
896,monkey,"Jungle Animals,Primates",Primates,1
896,whale,Fish,Farm Animals,13
896,dolphin,Fish,Farm Animals,1
896,rhinoceros,Non-Jungle Animals,Non-Jungle Animals,14
896,hippopotamus,Non-Jungle Animals,Non-Jungle Animals,6
896,flamingo,"Non-Jungle Animals,Birds",Non-Jungle Animals,8
896,mouse,"Pets,Rodent Like",Pets,4
896,rat,"Pets,Rodent Like",Pets,1
896,lizard,"Pets,Reptiles/Amphibians",Pets,6
896,gecko,"Non-Jungle Animals,Reptiles/Amphibians",Reptiles/Amphibians,1
896,prairiedog,"North American,Rodent Like",North American,11
896,meerkat,Non-Jungle Animals,Non-Jungle Animals,3
896,zebra,Non-Jungle Animals,Non-Jungle Animals,23
896,penguin,"Arctic/Far North Animals,Birds",Birds,5
896,chicken,"Birds,Farm Animals",Birds,4
896,turkey,"Birds,Farm Animals,North American",Birds,2
896,goose,"Birds,Farm Animals",Birds,2
896,dove,Birds,Birds,1
896,swan,Birds,Birds,1
896,parrot,"Birds,Pets",Birds,3
896,hawk,"Birds,North American",Birds,3
896,eagle,"Birds,North American",Birds,1
896,seahorse,Fish,Fish,7
896,eel,Fish,Fish,3
896,tarantula,Insects,Insects,12
897,dog,"Canines,Pets",Pets,3
897,cat,"Felines,Pets",Pets,1
897,squirrel,"North American,Rodent Like",North American,7
897,fish,"Fish,Pets",Pets,2
897,goat,"Farm Animals,North American",Farm Animals,2
897,sheep,Farm Animals,Farm Animals,2
897,horse,"Beasts of Burden,Farm Animals",Farm Animals,3
897,monkey,"Jungle Animals,Primates",Primates,2
897,ape,"Jungle Animals,Primates",Primates,3
897,turtle,"Fish,Pets,Reptiles/Amphibians",Pets,5
897,donkey,"Beasts of Burden,Farm Animals",Farm Animals,3
897,snake,"Jungle Animals,Farm Animals,Pets,Reptiles/Amphibians",Pets,3
897,eel,Fish,Fish,3
897,whale,Fish,Fish,4
897,bat,Rodent Like,Rodent Like,17
897,rabbit,"North American,Pets,Rodent Like",Pets,10
897,elephant,Non-Jungle Animals,Non-Jungle Animals,20
897,zebra,Non-Jungle Animals,Non-Jungle Animals,3
897,lion,"Non-Jungle Animals,Felines",Non-Jungle Animals,3
897,tiger,"Non-Jungle Animals,Felines",Non-Jungle Animals,11
897,hippopotamus,Non-Jungle Animals,Non-Jungle Animals,2
897,shark,Fish,Fish,2
897,dolphin,Fish,Fish,3
897,pig,Farm Animals,Farm Animals,17
897,jaguar,"Jungle Animals,Felines",Jungle Animals,35
897,owl,Birds,Birds,6
897,stork,"Birds,North American",Birds,3
897,bird,"Birds,Pets",Birds,7
898,dog,"Canines,Pets",Pets,2
898,cat,"Felines,Pets",Pets,1
898,hippopotamus,Non-Jungle Animals,Non-Jungle Animals,4
898,elephant,Non-Jungle Animals,Non-Jungle Animals,3
898,reindeer,Arctic/Far North Animals,Arctic/Far North Animals,4
898,bison,North American,North American,1
898,horse,"Beasts of Burden,Farm Animals",Beasts of Burden,3
898,bird,"Birds,Pets",Pets,4
898,fish,"Fish,Pets",Pets,8
898,spider,Insects,Insects,3
898,ant,Insects,Insects,1
898,beetle,Insects,Insects,5
898,bear,North American,North American,5
898,monkey,"Jungle Animals,Primates",Primates,4
898,alligator,"Jungle Animals,Reptiles/Amphibians",Reptiles/Amphibians,3
898,crocodile,"Jungle Animals,Reptiles/Amphibians",Reptiles/Amphibians,3
898,chimpanzee,"Jungle Animals,Primates",Primates,3
898,gorilla,"Jungle Animals,Primates",Primates,2
898,tiger,"Non-Jungle Animals,Felines",Felines,3
898,lion,"Non-Jungle Animals,Felines",Felines,1
898,sloth,Jungle Animals,Jungle Animals,3
898,porcupine,"North American,Rodent Like",North American,4
898,swan,Birds,Birds,1
898,goose,"Birds,Farm Animals",Birds,3
898,duck,"Birds,Farm Animals",Birds,1
898,hamster,"Pets,Rodent Like",Pets,5
898,lizard,"Pets,Reptiles/Amphibians",Pets,2
898,snake,"Jungle Animals,Farm Animals,Pets,Reptiles/Amphibians",Pets,2
898,panda,Jungle Animals,Jungle Animals,18
898,koala,Australian Animals,Australian Animals,4
898,kangaroo,Australian Animals,Australian Animals,3
898,owl,Birds,Birds,1
898,rat,"Pets,Rodent Like",Pets,13
898,squirrel,"North American,Rodent Like",North American,4
898,raccoon,"North American,Rodent Like",North American,2
898,opossum,Australian Animals,Australian Animals,3
898,anteater,"Non-Jungle Animals,Rodent Like",Non-Jungle Animals,2
898,antelope,Non-Jungle Animals,Non-Jungle Animals,2
898,cheetah,"Non-Jungle Animals,Felines",Non-Jungle Animals,4
898,leopard,"Jungle Animals,Felines",Felines,4
898,bobcat,"Felines,North American",North American,10
898,bunny,"North American,Pets",North American,9
898,ostrich,"Non-Jungle Animals,Birds",Birds,13
898,hedgehog,"Rodent Like,Pets,Rodent Like",Pets,23
899,dog,"Canines,Pets",Pets,2
899,cat,"Felines,Pets",Pets,1
899,giraffe,Non-Jungle Animals,Non-Jungle Animals,2
899,gerbil,"Pets,Rodent Like",Pets,2
899,ferret,"Farm Animals,Pets,Rodent Like",Pets,2
899,kangaroo,Australian Animals,Australian Animals,5
899,panda,Jungle Animals,Jungle Animals,3
899,polarbear,Arctic/Far North Animals,Arctic/Far North Animals,2
899,monkey,"Jungle Animals,Primates",Primates,4
899,gorilla,"Jungle Animals,Primates",Primates,1
899,chimpanzee,"Jungle Animals,Primates",Primates,2
899,elephant,Non-Jungle Animals,Non-Jungle Animals,6
899,tiger,"Non-Jungle Animals,Felines",Non-Jungle Animals,1
899,zebra,Non-Jungle Animals,Non-Jungle Animals,2
899,gazelle,Non-Jungle Animals,Non-Jungle Animals,3
899,leopard,"Jungle Animals,Felines",Jungle Animals,5
899,panther,"Jungle Animals,Felines,North American",Jungle Animals,2
899,snake,"Jungle Animals,Farm Animals,Pets,Reptiles/Amphibians",Jungle Animals,2
899,meerkat,Non-Jungle Animals,Non-Jungle Animals,2
899,pig,Farm Animals,Farm Animals,3
899,cow,Farm Animals,Farm Animals,1
899,donkey,"Beasts of Burden,Farm Animals",Farm Animals,2
899,chicken,"Birds,Farm Animals",Farm Animals,5
899,cock,"Birds,Farm Animals",Farm Animals,1
899,fish,"Fish,Pets",Pets,3
899,platypus,"Australian Animals,Rodent Like",Australian Animals,7
899,manatee,Jungle Animals,Jungle Animals,3
899,rat,"Pets,Rodent Like",Pets,3
899,crocodile,"Jungle Animals,Reptiles/Amphibians",Reptiles/Amphibians,14
899,lizard,"Pets,Reptiles/Amphibians",Reptiles/Amphibians,4
899,chameleon,"Jungle Animals,Reptiles/Amphibians",Reptiles/Amphibians,3
899,rhino,Non-Jungle Animals,Non-Jungle Animals,10
899,hippopotamus,Non-Jungle Animals,Non-Jungle Animals,4
899,dolphin,Fish,Fish,3
899,urchin,Fish,Fish,4
899,seahorse,Fish,Fish,2
899,horse,"Beasts of Burden,Farm Animals",Farm Animals,1
899,pony,"Beasts of Burden,Farm Animals,Pets",Farm Animals,6
899,wolverine,"North American,Rodent Like",Rodent Like,17
899,duck,"Birds,Farm Animals",Birds,3
899,swan,Birds,Birds,4
899,owl,Birds,Birds,5
899,robin,Birds,Birds,2
899,chickadee,Birds,Birds,5
899,cockatoo,"Birds,Pets",Birds,7
899,peacock,Birds,Birds,4
994,dog,"Canines,Pets",Pets,3
994,cat,"Felines,Pets",Pets,2
994,bird,"Birds,Pets",Pets,1
994,lizard,"Pets,Reptiles/Amphibians",Pets,2
994,newt,Reptiles/Amphibians,Reptiles/Amphibians,2
994,snake,"Jungle Animals,Farm Animals,Pets,Reptiles/Amphibians",Reptiles/Amphibians,1
994,seahorse,Fish,Fish,5
994,fish,"Fish,Pets",Fish,1
994,platypus,"Australian Animals,Rodent Like",Australian Animals,7
994,anteater,"Non-Jungle Animals,Rodent Like",Non-Jungle Animals,2
994,zebra,Non-Jungle Animals,Non-Jungle Animals,3
994,horse,"Beasts of Burden,Farm Animals",Farm Animals,2
994,elephant,Non-Jungle Animals,Non-Jungle Animals,2
994,tiger,"Non-Jungle Animals,Felines",Non-Jungle Animals,1
994,bengaltiger,"Non-Jungle Animals,Felines",Non-Jungle Animals,2
994,lion,"Non-Jungle Animals,Felines",Non-Jungle Animals,3
994,kangaroo,Australian Animals,Australian Animals,3
994,bear,North American,North American,1
994,donkey,"Beasts of Burden,Farm Animals",Farm Animals,8
994,owl,Birds,Birds,2
994,muskrat,"North American,Rodent Like",North American,9
994,whale,Fish,Fish,6
994,dolphin,Fish,Fish,2
994,sealion,"Arctic/Far North Animals,Fish,North American",Fish,1
994,otter,Rodent Like,Rodent Like,1
994,monkey,"Jungle Animals,Primates",Primates,11
994,ape,"Jungle Animals,Primates",Primates,1
994,orangutan,"Jungle Animals,Primates",Primates,5
994,buffalo,"Non-Jungle Animals,North American",Non-Jungle Animals,14
994,octopus,Fish,Fish,5
994,elk,North American,North American,4
994,deer,North American,North American,1
994,squirrel,"North American,Rodent Like",North American,7
994,chipmunk,"North American,Rodent Like",North American,12
994,pig,Farm Animals,Farm Animals,20
994,duck,"Birds,Farm Animals",Farm Animals,1
994,goose,"Birds,Farm Animals",Farm Animals,3
994,meerkat,Non-Jungle Animals,Non-Jungle Animals,33
995,dog,"Canines,Pets",Pets,8
995,cat,"Felines,Pets",Pets,2
995,cow,Farm Animals,Farm Animals,2
995,snake,"Jungle Animals,Farm Animals,Pets,Reptiles/Amphibians",Farm Animals,3
995,skunk,"North American,Rodent Like",North American,3
995,puppy,"Canines,Pets",Pets,7
995,kitten,"Farm Animals,Pets",Pets,2
995,goat,"Farm Animals,North American",North American,16
995,hog,Farm Animals,Farm Animals,2
995,pig,Farm Animals,Farm Animals,2
995,wasp,Insects,Insects,11
995,zebra,Non-Jungle Animals,Non-Jungle Animals,11
995,cheetah,"Non-Jungle Animals,Felines",Non-Jungle Animals,2
995,lion,"Non-Jungle Animals,Felines",Non-Jungle Animals,3
995,tiger,"Non-Jungle Animals,Felines",Non-Jungle Animals,1
995,bear,North American,North American,2
995,sloth,Jungle Animals,Jungle Animals,5
995,horse,"Beasts of Burden,Farm Animals",Farm Animals,4
995,jaguar,"Jungle Animals,Felines",Jungle Animals,15
995,kangaroo,Australian Animals,Australian Animals,7
995,panda,Jungle Animals,Jungle Animals,13
995,blackbear,North American,North American,12
995,grizzly,North American,North American,13
995,monkey,"Jungle Animals,Primates",Jungle Animals,16
995,lemur,"Jungle Animals,Primates",Jungle Animals,20
996,cat,"Felines,Pets",Pets,2
996,dog,"Canines,Pets",Pets,1
996,squirrel,"North American,Rodent Like",Rodent Like,9
996,mouse,"Pets,Rodent Like",Rodent Like,2
996,rat,"Pets,Rodent Like",Rodent Like,1
996,hamster,"Pets,Rodent Like",Rodent Like,4
996,zebra,Non-Jungle Animals,Non-Jungle Animals,2
996,giraffe,Non-Jungle Animals,Non-Jungle Animals,6
996,elephant,Non-Jungle Animals,Non-Jungle Animals,2
996,cow,Farm Animals,Farm Animals,1
996,goat,"Farm Animals,North American",Farm Animals,2
996,crocodile,"Jungle Animals,Reptiles/Amphibians",Jungle Animals,10
996,lion,"Non-Jungle Animals,Felines",Non-Jungle Animals,1
996,tiger,"Non-Jungle Animals,Felines",Non-Jungle Animals,3
996,camel,"Non-Jungle Animals,Beasts of Burden",Non-Jungle Animals,3
996,hippopotamus,Non-Jungle Animals,Non-Jungle Animals,20
996,snake,"Jungle Animals,Farm Animals,Pets,Reptiles/Amphibians",Jungle Animals,12
996,bear,North American,North American,2
996,koala,Australian Animals,Australian Animals,10
996,fox,"Arctic/Far North Animals,Canines,North American",North American,3
996,wolf,"Arctic/Far North Animals,Canines,North American",North American,1
996,leopard,"Jungle Animals,Felines",Felines,16
996,cheetah,"Non-Jungle Animals,Felines",Felines,5
996,yak,"Arctic/Far North Animals,Beasts of Burden",Arctic/Far North Animals,6
996,sheep,Farm Animals,Farm Animals,2
996,buffalo,"Non-Jungle Animals,North American",Non-Jungle Animals,5
996,pig,Farm Animals,Farm Animals,6
996,boar,"Non-Jungle Animals,North American",Non-Jungle Animals,7
996,kiwi,"Australian Animals,Birds",Birds,4
996,penguin,"Arctic/Far North Animals,Birds",Arctic/Far North Animals,6
996,horse,"Beasts of Burden,Farm Animals",Farm Animals,19
996,donkey,"Beasts of Burden,Farm Animals",Farm Animals,3
996,monkey,"Jungle Animals,Primates",Jungle Animals,3
997,dog,"Canines,Pets",Pets,7
997,cat,"Felines,Pets",Pets,1
997,bird,"Birds,Pets",Pets,3
997,lizard,"Pets,Reptiles/Amphibians",Pets,2
997,elephant,Non-Jungle Animals,Non-Jungle Animals,11
997,camel,"Non-Jungle Animals,Beasts of Burden",Non-Jungle Animals,3
997,whale,Fish,Fish,1
997,dolphin,Fish,Fish,3
997,fish,"Fish,Pets",Fish,1
997,otter,Rodent Like,Rodent Like,3
997,komododragon,"Non-Jungle Animals,Reptiles/Amphibians",Reptiles/Amphibians,8
997,reptile,Reptiles/Amphibians,Reptiles/Amphibians,13
997,snail,"Pets,Reptiles/Amphibians",Reptiles/Amphibians,20
997,lion,"Non-Jungle Animals,Felines",Felines,6
997,tiger,"Non-Jungle Animals,Felines",Felines,1
997,zebra,Non-Jungle Animals,Non-Jungle Animals,4
997,prairiedog,"North American,Rodent Like",Rodent Like,4
997,skunk,"North American,Rodent Like",Rodent Like,5
997,anteater,"Non-Jungle Animals,Rodent Like",Rodent Like,4
997,turtle,"Fish,Pets,Reptiles/Amphibians",Pets,8
997,bat,Rodent Like,Rodent Like,12
997,dingo,Australian Animals,Australian Animals,8
997,kangaroo,Australian Animals,Australian Animals,5
997,fox,"Arctic/Far North Animals,Canines,North American",North American,15
997,gnat,Insects,Insects,4
997,rat,"Pets,Rodent Like",Rodent Like,20
997,mouse,"Pets,Rodent Like",Rodent Like,1
998,cat,"Felines,Pets",Pets,5
998,dog,"Canines,Pets",Pets,2
998,terrier,"Canines,Pets",Pets,5
998,akita,"Canines,Pets",Pets,3
998,greatdane,"Canines,Pets",Pets,7
998,chimpanzee,"Jungle Animals,Primates",Primates,4
998,gorilla,"Jungle Animals,Primates",Primates,2
998,giraffe,Non-Jungle Animals,Non-Jungle Animals,2
998,elephant,Non-Jungle Animals,Non-Jungle Animals,2
998,snowlion,"Arctic/Far North Animals,Felines",Felines,7
998,bobcat,"Felines,North American",Felines,3
998,cobra,"Jungle Animals,Reptiles/Amphibians",Reptiles/Amphibians,2
998,blackmamba,"Jungle Animals,Reptiles/Amphibians",Reptiles/Amphibians,5
998,crocodile,"Jungle Animals,Reptiles/Amphibians",Reptiles/Amphibians,2
998,alligator,"Jungle Animals,Reptiles/Amphibians",Reptiles/Amphibians,4
998,asp,Reptiles/Amphibians,Reptiles/Amphibians,2
998,python,"Jungle Animals,Reptiles/Amphibians",Reptiles/Amphibians,3
998,anaconda,"Jungle Animals,Reptiles/Amphibians",Reptiles/Amphibians,2
998,parrot,"Birds,Pets",Pets,9
998,zebra,Non-Jungle Animals,Non-Jungle Animals,12
998,buffalo,"Non-Jungle Animals,North American",Non-Jungle Animals,9
998,kangaroo,Australian Animals,Australian Animals,10
998,sloth,Jungle Animals,Jungle Animals,7
998,hippopotamus,Non-Jungle Animals,Non-Jungle Animals,3
998,stingray,Fish,Fish,15
998,whale,Fish,Fish,4
998,orca,Fish,Fish,2
998,manatee,Jungle Animals,Jungle Animals,3
998,dolphin,Fish,Fish,6
998,grizzly,North American,North American,7
998,fox,"Arctic/Far North Animals,Canines,North American",North American,2
998,squirrel,"North American,Rodent Like",North American,3
998,coyote,"Canines,North American",North American,2
998,gopher,Rodent Like,Rodent Like,8
998,groundhog,"North American,Rodent Like,Rodent Like",Rodent Like,4
998,pig,Farm Animals,Farm Animals,4
998,cow,Farm Animals,Farm Animals,2
998,horse,"Beasts of Burden,Farm Animals",Farm Animals,2
998,chicken,"Birds,Farm Animals",Farm Animals,4
999,bear,North American,North American,3
999,dog,"Canines,Pets",Pets,2
999,cat,"Felines,Pets",Pets,0
999,frog,"Pets,Reptiles/Amphibians",Pets,3
999,monkey,"Jungle Animals,Primates",Primates,2
999,lion,"Non-Jungle Animals,Felines",Felines,3
999,tiger,"Non-Jungle Animals,Felines",Felines,1
999,rabbit,"North American,Pets,Rodent Like",Rodent Like,4
999,squirrel,"North American,Rodent Like",Rodent Like,10
999,seal,Arctic/Far North Animals,Arctic/Far North Animals,9
999,dolphin,Fish,Fish,3
999,elephant,Non-Jungle Animals,Non-Jungle Animals,9
999,camel,"Non-Jungle Animals,Beasts of Burden",Non-Jungle Animals,2
999,horse,"Beasts of Burden,Farm Animals",Farm Animals,1
999,donkey,"Beasts of Burden,Farm Animals",Farm Animals,2
999,pig,Farm Animals,Farm Animals,4
999,lamb,Farm Animals,Farm Animals,3
999,sheep,Farm Animals,Farm Animals,3
999,goat,"Farm Animals,North American",Farm Animals,6
999,bird,"Birds,Pets",Pets,5
999,snake,"Jungle Animals,Farm Animals,Pets,Reptiles/Amphibians",Pets,12
999,raccoon,"North American,Rodent Like",North American,30
999,ostrich,"Non-Jungle Animals,Birds",Birds,40
999,hamster,"Pets,Rodent Like",Pets,8
999,guineapig,"Pets,Rodent Like",Pets,7
999,whale,Fish,Fish,33
1098,dog,"Canines,Pets",Pets,6
1098,cat,"Felines,Pets",Pets,2
1098,bird,"Birds,Pets",Pets,2
1098,fish,"Fish,Pets",Pets,3
1098,reptile,Reptiles/Amphibians,Reptiles/Amphibians,7
1098,amphibian,Reptiles/Amphibians,Reptiles/Amphibians,5
1098,whale,Fish,Fish,7
1098,shark,Fish,Fish,2
1098,sloth,Jungle Animals,Jungle Animals,5
1098,lemur,"Jungle Animals,Primates",Jungle Animals,2
1098,tadpole,Fish,Fish,3
1098,mongoose,"Non-Jungle Animals,Rodent Like",Rodent Like,3
1098,butterfly,Insects,Insects,10
1098,alligator,"Jungle Animals,Reptiles/Amphibians",Reptiles/Amphibians,8
1098,anteater,"Non-Jungle Animals,Rodent Like",Rodent Like,7
1098,frog,"Pets,Reptiles/Amphibians",Reptiles/Amphibians,6
1098,snake,"Jungle Animals,Farm Animals,Pets,Reptiles/Amphibians",Reptiles/Amphibians,3
1098,kangaroo,Australian Animals,Australian Animals,6
1098,wallaby,Australian Animals,Australian Animals,4
1098,cavy,"Pets,Rodent Like",Pets,2
1098,skunk,"North American,Rodent Like",Rodent Like,4
1098,rhino,Non-Jungle Animals,Non-Jungle Animals,6
1098,giraffe,Non-Jungle Animals,Non-Jungle Animals,6
1098,rhinoceros,Non-Jungle Animals,Non-Jungle Animals,5
1098,toad,"Pets,Reptiles/Amphibians",Reptiles/Amphibians,5
1098,gecko,"Non-Jungle Animals,Reptiles/Amphibians",Reptiles/Amphibians,3
1098,sugarglider,Rodent Like,Rodent Like,5
1098,lizard,"Pets,Reptiles/Amphibians",Reptiles/Amphibians,7
1098,hippopotamus,Non-Jungle Animals,Non-Jungle Animals,5
1098,monkey,"Jungle Animals,Primates",Primates,5
1098,baboon,"Jungle Animals,Primates",Primates,4
1098,fox,"Arctic/Far North Animals,Canines,North American",North American,4
1098,llama,"Beasts of Burden,Farm Animals",Farm Animals,3
1098,bee,Insects,Insects,11
1098,insect,Insects,Insects,2
1098,grasshopper,Insects,Insects,4
1098,barracuda,Fish,Fish,7
1099,dog,"Canines,Pets",Pets,5
1099,cat,"Felines,Pets",Pets,1
1099,bird,"Birds,Pets",Pets,1
1099,lion,"Non-Jungle Animals,Felines",Felines,2
1099,tiger,"Non-Jungle Animals,Felines",Felines,3
1099,bear,North American,North American,1
1099,insect,Insects,Insects,5
1099,spider,Insects,Insects,3
